"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Netherlands","NLD","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","31125.496","33725.399","39093.887","45511.137","55734.733","60725.52","63864.472","65019.577","67458.132","71480.831","85741.794","79881.928","86178.167","87927.326","77183.016","70648.422","83651.604","78334.454","79434.554","89647.149","83717.61","66966.754","57146.528","49636.512","47524.32","46996.272","52892.808","56127.102","53952.571","53585.871","61029.881","60802.527","61231.566","63538.109","63083.401","64630.875","64300.845","65353.274","66222.353","67505.803","66303.027","68591.235","69695.002","69728.005","70938.115","71689.85","73218.989","73017.304","69849.016","66640.391","67139.103","66794.405","63846.137","66416.704","67568.142","65103.918","62936.721","","","","","",
"Norway","NOR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","9515.865","9893.566","10267.6","11573.052","12497.136","12273.449","15372.064","15060.369","16820.529","17374.246","23116.768","22156.014","23919.841","25419.644","21994.666","24044.519","23025.093","25166.621","26490.408","27275.146","28906.961","28008.546","28147.892","26479.407","27018.456","27025.79","28760.281","29552.353","27715.186","32317.271","21928.66","23347.789","20395.854","22060.672","19669.788","19948.48","20978.907","21525.29","22049.671","23439.464","23817.165","22225.687","23380.792","28584.265","28100.221","28386.247","30593.781","27938.873","33219.353","35676.243","30311.422","25580.992","27014.789","30267.418","29526.684","28045.216","23373.458","","","","","",
"Nepal","NPL","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","80.674","80.674","88.008","99.009","121.011","146.68","157.681","161.348","194.351","333.697","201.685","165.015","205.352","216.353","194.351","223.687","245.689","264.024","271.358","311.695","319.029","333.697","322.696","363.033","418.038","451.041","517.047","564.718","649.059","586.72","542.716","718.732","916.75","1048.762","1232.112","1532.806","1591.478","1859.169","1804.164","1965.512","1939.843","2005.849","1961.845","2031.518","1943.51","2002.182","1826.166","1719.823","2530.23","3032.609","3274.631","3369.973","3670.667","4103.373","4646.089","3142.619","5394.157","","","","","",
"Nauru","NRU","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","29.336","33.003","33.003","47.671","47.671","66.006","66.006","88.008","77.007","84.341","99.009","102.676","102.676","113.677","113.677","113.677","124.678","124.678","124.678","124.678","124.678","124.678","161.348","157.681","157.681","157.681","124.678","124.678","121.011","113.677","110.01","106.343","102.676","102.676","99.009","91.675","84.341","80.674","77.007","66.006","66.006","62.339","44.004","44.004","44.004","40.337","44.004","40.337","40.337","44.004","47.671","47.671","47.671","","","","","",
"New Zealand","NZL","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","4635.088","5001.788","5269.479","5845.198","6369.579","7429.342","7748.371","8045.398","8265.418","8797.133","8577.113","9820.226","10623.299","11793.072","11987.423","11800.406","11540.049","11723.399","10461.951","10153.923","10883.656","9856.896","9871.564","8973.149","8969.482","10428.948","10703.973","11606.055","11353.032","11950.753","9629.542","9908.234","10780.98","11067.006","12262.448","13369.882","14374.64","15078.704","15474.74","16153.135","16347.486","16138.467","16571.173","17740.946","17781.283","17638.27","17623.602","17990.302","17902.294","17597.933","17102.888","17077.219","18107.646","17927.963","18390.005","19196.745","19479.104","","","","","",
"OECD members","OED","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","2203386.43308067","2308628.42223271","2456653.03228635","2616637.86235613","2802895.44151122","3016947.61834502","3228428.9438996","3459316.81914151","3751150.16103048","4055162.26516179","4670585.12115535","4894614.74398933","5290760.27719518","5620925.92556114","5435316.02609464","5238206.83203454","5484849.61503858","5664856.8865241","5796915.99357944","5820466.89857469","5469484.1097886","5088092.16359934","4861058.57852875","4755721.22549619","4808207.12124145","4722077.64314512","4870499.60270096","4974569.41082151","5155844.22721904","5276360.33123554","5067473.69793031","5057369.10008943","5185402.024","5253589.889","5340343.775","5355279.466","5488710.595","5537030.654","5557298.163","5603605.039","5628217.943","5645562.853","5607675.409","5709214.639","5752947.281","5765121.721","5673670.408","5601734.869","5433181.214","5185317.683","5181122.635","5067665.655","5002305.047","4968770.332","4919764.544","5160782.16492297","5162407.57237813","","","","","",
"Oman","OMN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","11.001","25.669","29.336","135.679","161.348","234.688","234.688","267.691","264.024","289.693","454.708","722.399","1129.436","1375.125","1272.449","1378.792","1679.486","1745.492","1679.486","2819.923","3248.962","3685.335","3744.007","3384.641","3997.03","3791.678","5236.476","5500.5","4044.701","4088.705","5280.48","7686.032","7278.995","5522.502","5368.488","7744.704","8170.076","5254.811","6230.233","11129.345","7510.016","6875.625","14040.943","17825.287","9295.845","7572.355","8547.777","10623.299","12445.798","10524.29","10648.968","9376.519","6178.895","","","","","",
"Other small states","OSS","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","4889.94409158081","6351.30669366243","6453.49988261919","6090.7140618227","7126.23747434365","6957.90115605206","6764.05933498903","8539.24232788208","10441.9528346324","9488.04703098009","12334.4611402741","13287.9726050245","13751.8028724036","15856.8787012778","14011.7517035721","13741.6088005931","16815.1214514676","19929.4103895842","21983.5158594058","21009.9820015002","20867.2649961528","20184.2621848474","21555.3648433635","18522.6284797312","20765.3242780475","19562.4238044051","20683.7717035633","22116.0387929426","23094.6696867534","23900.0013597852","23344.4244461114","23978.9587328089","25764.7187695385","29166.4813489439","28890.7634618946","27787.8919136975","30105.4125318685","34680.8390899298","38872.4961565575","35280.7117901316","35828.4216468376","42758.6279969955","43011.9903796894","44882.7224431485","39753.0563485048","44325.9569480714","52706.9770283923","51467.1158488189","52210.2967339044","48843.9080712646","50308.1951616806","45687.2288662973","42011.7946870872","46224.3794070027","38523.9952857948","36846.3196244136","38325.3231679996","","","","","",
"Pakistan","PAK","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","6552.929","6857.29","7521.017","8958.481","9068.491","9787.223","10498.621","11151.347","13164.53","11653.726","12420.129","11441.04","9292.178","9493.863","9765.221","11074.34","10538.958","10905.658","12200.109","13072.855","13938.267","14143.619","15823.105","17480.589","19519.441","21866.321","22937.085","25063.945","27352.153","29442.343","33153.347","32339.273","35001.515","38415.492","43021.244","43728.975","50219.565","49398.157","52621.45","52489.438","55437.706","55133.345","53703.215","44249.689","46372.882","48404.4","54264.266","57923.932","58976.361","58356.638","62195.987","60553.171","63695.79","69500.651","72943.964","77168.348","83020.88","","","","","",
"Panama","PAN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","942.419","1048.762","1129.436","1114.768","1180.774","1444.798","1576.81","1598.812","1932.509","1954.511","2082.856","2460.557","2643.907","2992.272","2812.589","3520.32","3472.649","3325.969","2691.578","2940.934","2838.258","3072.946","3109.616","3325.969","2706.246","2592.569","2464.224","2834.591","2643.907","2310.21","2412.886","2849.259","3876.019","3402.976","3773.343","2464.224","3920.023","5027.457","5419.826","5133.8","5159.469","6428.251","5342.819","5709.519","5276.813","5507.834","6398.915","6244.901","6512.592","7612.692","8492.772","8643.119","8019.729","9548.868","9079.492","9094.16","8786.132","","","","","",
"Peru","PER","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","7400.006","7788.708","9090.493","9402.188","10861.654","10535.291","11697.73","12090.099","12838.167","13281.874","14411.31","15408.734","14913.689","15863.442","17403.582","18173.652","18573.355","19402.097","18742.037","18569.688","20714.883","20249.174","20087.826","17575.931","17821.62","16413.492","18364.336","22137.679","21239.264","18569.688","17744.613","16703.185","17062.551","19457.102","19064.733","19647.786","20131.83","23278.116","23083.765","24568.9","23182.774","20201.503","19380.095","18459.678","20714.883","20967.906","18742.037","22519.047","21440.949","23685.153","23212.11","23930.842","25716.671","26024.699","25995.363","27832.53","31928.569","","","","","",
"Philippines","PHL","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","7759.372","8030.73","9655.211","10810.316","12090.099","13065.521","15185.047","17073.552","20883.565","21312.604","23476.134","25955.026","24917.265","29457.011","28672.273","30249.083","32713.307","33938.085","34433.13","35067.521","33417.371","31327.181","31217.171","31030.154","25606.661","22871.079","24506.561","27568.506","31745.219","34004.091","34983.18","36350.971","41195.078","41316.089","45830.166","50740.279","50039.882","57029.184","55929.084","51000.636","51007.97","50094.887","47076.946","45060.096","46537.897","42009.152","38683.183","36670","39258.902","38686.85","41631.451","39013.213","41466.436","41426.099","44037.003","52001.727","56189.441","","","","","",
"Palau","PLW","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","14.668","51.338","51.338","55.005","58.672","66.006","66.006","73.34","77.007","132.012","135.679","165.015","172.349","176.016","194.351","194.351","113.677","183.35","110.01","124.678","157.681","157.681","157.681","157.681","157.681","161.348","161.348","161.348","183.35","227.354","234.688","234.688","198.018","198.018","198.018","198.018","198.018","198.018","198.018","198.018","209.019","216.353","212.686","212.686","216.353","220.02","227.354","253.023","205.352","198.018","209.019","216.353","216.353","220.02","223.687","223.687","223.687","","","","","",
"Papua New Guinea","PNG","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","179.683","201.685","198.018","256.69","267.691","304.361","341.031","436.373","502.379","557.384","693.063","825.075","1268.782","1345.789","1587.811","1532.806","1573.143","1580.477","1675.819","1796.83","1829.833","1932.509","1947.177","2009.516","2046.186","2123.193","2060.854","2332.212","2196.533","2031.518","2005.849","2020.517","2042.519","2038.852","2013.183","1866.503","1917.841","2346.88","2596.236","2211.201","2420.22","2911.598","3190.29","3670.667","4235.385","4088.705","4030.033","5859.866","4503.076","4792.769","4374.731","4928.448","4719.429","4895.445","5471.164","5555.505","5823.196","","","","","",
"Poland","POL","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","5984.544","6967.3","8547.777","9402.188","11235.688","13516.562","14781.677","16138.467","19468.103","20689.214","25742.34","27344.819","30062.066","34645.816","36677.334","41499.439","45452.465","49625.511","52702.124","55877.746","56295.784","48763.766","46435.221","44906.082","40340.667","41191.411","42603.206","42133.83","39728.278","39486.256","34154.438","34422.129","36446.313","37502.409","39739.279","42386.853","46600.236","47766.342","48947.116","50549.595","49768.524","52551.777","52126.405","52933.145","56735.824","57018.183","59772.1","61242.567","64033.154","62412.34","65646.634","66468.042","63714.125","57010.849","56068.43","58660.999","66251.689","","","","","",
"Pre-demographic dividend","PRE","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","20334.073760992","21700.3347529808","22735.4962845155","23981.2769028451","25511.9158942684","29590.8559355032","39576.842781908","32727.9316399438","34937.975516831","41571.8152748028","45276.234457706","50141.297488706","54453.8495504843","56485.9033164812","58814.6072672953","59103.8411974919","68136.8393251719","66787.0809842541","68081.2174155186","79524.4982948373","88690.9890056849","91457.2519791041","93767.4152933671","102466.681963128","108470.140078363","109549.205125635","107743.347125562","109152.435503443","132480.264411995","140875.464642319","104072.30108845","109979.34789362","129554.551964237","133218.181746728","129398.810617208","141629.071021001","142410.981517262","140732.824555946","138848.12519939","138350.210496582","144535.417582577","166074.838800355","169929.067425796","178868.24208102","188555.418572605","191230.538440574","175014.006017803","140384.837258612","177316.967336647","188091.141570726","237076.050007063","273643.391012193","276513.802","296172.589","321610.568","302875.865","331669.149","","","","","",
"Puerto Rico","PRI","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","597.721","858.078","1180.774","1257.781","1188.108","1092.766","1103.767","1279.783","2042.519","2211.201","2500.894","2097.524","2207.534","2346.88","3069.279","3560.657","3439.646","3689.002","5617.844","6417.25","7183.653","7645.695","7950.056","8258.084","8874.14","9486.529","11481.377","15075.037","14169.288","14183.956","8111.404","6171.561","5023.79","4499.409","3039.943","4041.034","4356.396","3039.943","3993.363","2610.904","3138.952","3490.984","3498.318","3406.643","3428.645","2878.595","2196.533","2625.572","2687.911","2592.569","2570.567","2643.907","2533.897","2735.582","2610.904","2988.605","3201.291","","","","","",
"Portugal","PRT","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","5262.145","5727.854","5991.878","6365.912","7025.972","7568.688","7748.371","8657.787","9493.863","10861.654","11081.674","12838.167","15320.726","16208.14","17234.9","17997.636","19255.417","19328.757","18500.015","20784.556","22493.378","22959.087","25071.279","25547.989","24711.913","21862.654","22335.697","21660.969","22064.339","28653.938","28334.909","29211.322","33263.357","31110.828","31015.486","34279.116","33391.702","34906.173","39698.942","40520.35","38551.171","40340.667","42493.196","38455.829","38283.48","39706.276","34884.171","34183.774","33127.678","31114.495","29266.327","26494.075","23835.5","24279.207","24290.208","24777.919","26006.364","","","","","",
